age,income,loan_amount,credit_score,employment_years,existing_debt,num_credit_lines,default
42,55038.15,5545.06,685.0,3.2,0.0,1,0
61,21639.95,24081.05,540.0,3.1,8252.38,9,1
36,59183.53,24099.99,602.0,7.3,10871.44,11,0
49,64505.54,24749.79,665.0,3.1,44.33,11,0
50,94214.88,8535.43,664.0,2.1,14562.95,8,0
32,63175.03,20728.43,533.0,16.4,17117.03,13,0
55,25359.49,24885.34,572.0,0.0,12835.67,9,1
31,26061.97,27566.86,684.0,1.8,7839.68,4,0
41,80174.19,2810.06,674.0,4.7,9837.55,5,0
41,38943.94,13258.93,702.0,7.6,8677.26,11,0
25,24008.38,8247.93,665.0,8.5,9283.89,5,0
40,75010.22,29912.99,566.0,0.2,1855.12,11,1
57,45485.28,18928.46,622.0,6.2,5764.35,9,1
23,73940.28,22129.98,692.0,6.4,8357.47,8,0
64,36705.61,18810.84,570.0,1.2,10022.9,13,1
53,84476.25,18002.28,560.0,0.6,11537.29,10,0
29,72441.27,8093.7,626.0,6.9,2009.33,6,0
29,40546.29,11427.92,672.0,1.4,6963.36,11,0
24,21792.19,15572.12,503.0,0.0,6389.41,10,1
55,101103.28,9811.31,631.0,1.3,19756.94,11,0
37,50795.85,8334.63,691.0,0.2,9498.57,10,0
54,39745.37,13354.58,707.0,1.4,12042.56,1,0
44,82726.17,10158.85,570.0,2.0,13978.84,7,0
52,73915.2,15398.54,680.0,1.6,13122.91,9,0
21,78655.93,11457.04,729.0,12.6,0.0,12,0
28,53029.83,9521.13,699.0,1.3,6930.63,4,0
43,92621.09,7579.01,617.0,3.2,12067.95,4,0
60,28787.64,15048.77,459.0,15.8,8780.89,5,0
32,43959.01,22106.39,667.0,10.6,0.0,8,0
32,62797.58,20206.97,776.0,1.8,1739.43,11,0
35,78362.23,2784.72,716.0,2.0,2673.01,5,0
61,68223.18,21878.01,710.0,4.5,9969.39,4,0
39,53342.69,20150.47,663.0,12.5,9404.87,8,0
46,45497.04,22098.19,722.0,0.1,17143.02,11,0
49,78470.22,23668.9,674.0,2.5,8075.71,5,0
42,70287.92,9178.77,510.0,9.5,9221.38,8,0
60,37509.52,12601.58,721.0,2.6,0.0,1,0
41,36914.61,29323.71,581.0,6.4,7065.02,3,0
58,44090.24,28848.32,655.0,5.9,21640.31,7,0
40,41524.76,14387.29,709.0,1.1,10052.67,12,0
49,75596.82,19824.89,590.0,3.0,4640.68,1,0
24,63714.65,20524.8,571.0,4.2,10493.2,11,0
27,66155.74,29061.16,688.0,6.3,14251.66,5,0
48,58833.39,17762.24,561.0,8.6,10986.77,6,0
48,59775.41,5301.7,635.0,7.1,12989.49,14,0
24,23363.65,11191.95,740.0,0.1,13755.91,12,0
42,70883.67,40068.29,780.0,5.6,8940.85,13,0
32,43730.37,4931.03,507.0,3.4,9974.34,1,0
23,54336.89,15402.23,633.0,4.3,4410.48,7,0
42,45536.54,33508.27,752.0,2.3,4343.16,9,0
64,57917.43,8602.05,618.0,6.3,7517.02,9,0
22,66461.88,1000.0,713.0,5.6,53.66,3,0
44,34822.9,1000.0,719.0,4.3,10213.19,4,0
54,60054.98,8646.29,601.0,9.9,3222.25,14,0
47,46019.95,1000.0,684.0,0.5,9073.53,1,0
61,81429.18,23297.34,689.0,1.8,11103.44,13,0
21,32707.49,17145.15,723.0,3.4,99.63,4,0
28,34949.67,1000.0,520.0,15.9,10460.38,14,0
43,47808.6,2237.19,753.0,0.4,0.0,5,1
58,36487.13,24921.12,705.0,2.1,11532.1,7,0
26,50512.38,16545.27,560.0,13.0,11615.52,5,0
42,44442.29,26469.05,640.0,11.4,12021.97,8,0
45,56768.25,23952.09,717.0,10.0,10062.65,7,0
38,75161.44,5795.83,564.0,1.8,4890.95,1,0
37,56425.59,22055.74,576.0,9.4,5104.01,12,0
32,58247.09,19502.81,651.0,3.5,4303.26,2,0
26,33853.55,1000.0,615.0,4.8,14178.39,7,0
46,52318.81,4104.17,670.0,1.4,18144.14,3,0
47,46564.91,34501.36,716.0,6.1,8506.58,2,0
28,68632.82,7578.88,672.0,2.0,2071.04,11,0
39,39708.66,18292.17,649.0,2.1,6331.67,12,0
62,37786.89,13474.79,716.0,5.1,13874.03,14,0
21,61348.58,16469.79,642.0,1.4,11323.68,9,0
49,94602.06,14004.02,590.0,1.3,8203.61,12,0
55,51481.03,22721.5,742.0,2.3,6414.13,10,0
60,58364.17,22511.93,457.0,7.5,0.0,13,0
34,73960.44,15943.4,655.0,1.3,6710.73,8,0
55,65198.08,7764.22,621.0,7.7,5674.24,8,0
40,65329.59,10449.69,576.0,5.9,5472.88,3,0
33,53096.15,2392.64,674.0,5.7,9689.74,11,0
58,53485.3,12324.57,687.0,3.2,18502.72,10,0
28,39897.03,1000.0,584.0,6.8,8118.71,9,0
63,64727.47,16750.78,538.0,0.1,11589.79,8,0
40,64271.09,17367.99,546.0,1.8,7635.87,12,0
53,69343.29,23042.02,795.0,5.7,7633.65,2,0
46,45237.91,5239.31,804.0,21.8,14844.58,7,0
59,71602.69,5782.44,652.0,0.0,10242.16,8,0
41,77666.7,27197.61,540.0,3.6,12673.7,12,0
62,30720.84,4050.16,638.0,12.9,15439.12,7,0
63,49062.55,31409.73,474.0,10.0,10177.36,9,0
61,78500.47,7608.82,675.0,0.1,9467.37,13,0
29,42008.89,7664.73,570.0,3.8,12421.59,7,0
44,65575.25,21742.48,553.0,0.0,4106.87,12,0
57,55171.52,19395.13,728.0,7.8,4209.7,7,0
61,61617.59,28132.29,638.0,1.8,3447.45,1,0
37,55781.13,1000.0,719.0,7.3,5056.42,2,0
44,69923.42,19269.08,747.0,14.5,878.56,14,0
41,34569.66,14632.21,643.0,18.7,0.0,5,0
59,36733.54,6386.18,650.0,11.2,3069.22,13,0
61,84290.27,30051.78,735.0,1.1,0.0,13,0
59,97007.27,16882.8,607.0,1.1,9703.41,11,0
33,54891.61,14497.21,742.0,4.9,8592.52,14,0
31,89305.32,18632.05,488.0,3.9,12446.72,1,0
39,39564.51,1173.17,622.0,0.0,2404.95,12,0
31,44368.28,5011.15,665.0,2.5,10993.54,10,0
33,84149.75,12339.03,554.0,11.9,3148.64,7,0
21,71082.13,17531.21,680.0,11.4,12644.77,5,0
60,87128.54,25197.07,664.0,1.1,0.0,13,0
64,64371.12,7920.63,591.0,2.4,6576.23,5,0
39,34749.08,6093.67,588.0,4.1,5605.37,8,0
32,59471.55,19011.41,580.0,9.6,12781.7,9,0
28,79040.05,13912.82,525.0,3.8,12692.02,10,0
28,52345.3,1000.0,779.0,17.2,15312.93,1,0
32,49271.33,7653.0,633.0,8.0,0.0,10,0
53,64677.07,13545.86,542.0,15.3,16977.27,4,0
46,43809.87,13766.37,640.0,6.6,2446.29,11,0
59,60910.01,15718.87,669.0,10.5,18248.61,2,0
48,56270.03,4597.44,585.0,8.9,21342.25,14,0
25,45191.71,13951.88,621.0,1.5,15146.47,9,0
28,74614.74,22576.63,754.0,1.3,2856.25,9,0
45,67919.76,1000.0,557.0,10.0,533.13,1,0
47,47926.59,12740.88,603.0,0.4,3768.49,3,0
43,54700.77,1704.23,490.0,2.6,11422.75,10,0
50,49574.49,14742.15,796.0,8.6,1620.06,8,0
43,42227.05,2961.72,703.0,8.4,0.0,2,0
40,21034.61,16072.6,646.0,0.7,14486.61,2,1
38,45323.45,28013.09,593.0,3.3,4397.83,2,0
38,42519.45,7164.33,589.0,3.3,13487.14,13,0
22,57297.81,8324.47,628.0,2.0,12629.89,5,0
24,63813.98,11241.19,690.0,12.5,9185.75,14,0
50,38956.31,17549.46,565.0,5.3,13036.15,9,0
53,62469.95,6847.63,613.0,19.6,16884.62,7,0
56,35875.08,11958.31,719.0,0.3,12585.12,13,0
38,52494.15,9644.08,779.0,2.5,12746.02,7,0
57,42951.62,11267.78,693.0,9.0,10325.86,2,0
39,69923.47,17643.29,597.0,2.7,5401.65,2,0
48,57335.46,19408.51,638.0,1.5,9849.78,5,0
60,52796.64,3185.59,683.0,30.6,9254.49,12,0
40,42495.0,17612.06,627.0,10.3,10934.86,14,0
53,48423.17,40166.09,707.0,4.0,10001.55,7,0
32,91581.22,27353.8,592.0,4.1,5256.03,7,0
35,44978.32,9865.14,779.0,0.0,14836.65,9,0
61,64588.14,16055.23,643.0,19.8,4836.43,3,0
59,52747.07,14731.37,600.0,8.2,10365.26,14,0
22,64016.51,18675.64,697.0,0.2,11090.24,1,0
49,71739.52,11622.28,572.0,1.0,1700.35,9,0
61,47920.43,12846.8,662.0,8.6,17370.96,1,0
30,69195.47,9153.41,762.0,0.5,7753.92,8,0
22,110132.79,23763.51,553.0,14.2,2038.09,14,0
31,66350.8,17487.77,745.0,40.0,8002.18,14,0
33,87271.63,17548.45,547.0,10.9,2153.02,5,0
30,64620.92,24747.03,716.0,6.7,4520.26,8,0
34,36360.77,24865.39,574.0,3.3,4402.94,7,1
38,60513.88,23355.98,745.0,0.4,7185.01,9,0
29,48392.32,24625.31,604.0,6.6,16188.62,2,1
59,43081.19,27501.34,621.0,2.5,8638.19,9,0
48,53548.3,7267.05,575.0,4.2,8986.49,10,0
23,51905.0,12610.58,457.0,1.7,5137.99,5,0
40,33801.5,20671.59,559.0,1.4,9699.95,5,0
26,109169.23,7915.76,515.0,2.0,7801.49,1,0
47,71157.42,12093.96,487.0,8.4,7497.18,6,0
22,59887.8,16555.34,674.0,2.8,12242.41,10,0
49,56797.6,13158.92,772.0,1.9,2350.99,10,0
58,79046.97,15528.15,794.0,2.8,15598.89,10,0
23,96511.41,5836.87,557.0,0.2,0.0,10,0
36,68701.71,14697.96,641.0,11.1,7441.46,3,0
50,57423.85,16072.19,743.0,4.0,16152.33,13,0
60,84452.88,27920.03,545.0,0.6,15240.41,10,0
22,57847.18,12850.96,746.0,1.7,8950.24,3,0
37,63706.3,9797.89,748.0,20.5,3140.48,3,0
61,75020.22,20703.55,494.0,4.5,7199.58,13,0
32,47270.42,1000.0,462.0,1.7,23548.86,4,1
55,15000.0,12461.21,618.0,2.8,12252.57,9,1
63,46298.4,10890.29,725.0,1.5,0.0,13,1
21,70460.02,17087.37,528.0,0.2,8497.48,8,0
35,69051.02,24969.81,487.0,9.2,4408.37,12,0
46,81853.4,27410.25,655.0,1.7,380.41,6,0
57,47063.38,16975.58,701.0,9.1,10895.89,8,0
41,86618.5,2586.53,596.0,3.3,2178.15,8,0
51,58701.36,10886.51,602.0,1.0,17289.89,1,0
45,67088.26,11763.6,700.0,8.1,16046.47,9,0
43,73072.26,17937.72,580.0,2.4,3622.32,1,0
44,27366.69,15449.97,586.0,6.2,3246.99,11,1
58,34902.06,9493.61,672.0,9.1,12039.57,2,0
48,34238.19,4986.81,681.0,16.5,14106.58,9,0
41,76444.34,8051.38,632.0,0.4,6490.08,7,0
63,48890.87,7757.22,769.0,0.0,13870.73,10,0
38,95551.64,27972.62,710.0,4.0,17986.7,1,0
56,55067.52,8842.73,622.0,1.5,9979.45,3,0
55,25572.52,15481.09,547.0,3.2,1825.87,14,0
29,41551.65,22747.53,729.0,0.4,12713.11,1,0
58,57347.53,16559.19,732.0,3.5,8859.09,5,0
50,65303.8,6311.98,642.0,0.7,6070.67,4,0
64,35303.25,22880.68,672.0,9.1,12510.26,8,1
54,66369.62,17833.5,706.0,7.1,15242.38,9,0
52,71710.86,1000.0,778.0,0.4,9116.07,12,0
23,42181.05,24965.77,721.0,9.1,0.0,4,0
23,94383.14,21987.04,686.0,2.0,8718.89,3,0
48,44346.82,17708.0,724.0,2.2,9361.78,14,0
64,35002.44,28078.11,742.0,1.0,23515.47,4,1
35,24415.55,21803.74,672.0,9.0,8777.73,3,0
61,79412.81,24023.53,723.0,2.6,6972.09,6,0
43,55457.66,23291.21,596.0,0.3,12138.88,1,0
60,45414.28,21056.35,733.0,16.9,6199.12,2,0
31,25517.23,1000.0,597.0,1.5,3883.24,8,0
52,47214.98,1628.26,569.0,13.8,0.0,3,0
56,102628.91,21806.72,640.0,1.8,4426.85,4,0
53,15000.0,24853.21,543.0,8.9,0.0,12,1
44,42366.83,9358.61,602.0,5.5,9699.48,1,0
59,90855.68,6089.9,680.0,9.9,9295.01,3,0
54,79979.46,17101.2,672.0,18.7,12178.52,1,0
48,43587.49,3383.56,701.0,10.3,1813.39,11,0
57,59071.9,13648.82,702.0,2.6,0.0,10,0
27,64258.75,12159.15,680.0,8.4,20344.78,5,0
24,57676.77,13204.35,582.0,6.2,7528.2,1,0
57,90689.0,30075.45,724.0,0.3,12198.86,12,0
21,61795.08,9928.07,641.0,13.3,8797.47,9,0
21,77710.33,15427.27,669.0,3.1,12469.66,7,0
40,58631.98,4502.75,658.0,0.7,9368.22,11,0
39,15000.0,22522.99,776.0,2.8,3187.92,8,1
49,31151.74,13563.32,554.0,4.6,11250.93,9,1
30,35302.44,24426.47,623.0,4.3,9823.59,10,1
38,50014.28,1000.0,693.0,4.3,0.0,8,0
48,96568.28,14534.95,652.0,1.5,9767.22,3,0
55,62248.23,16057.02,611.0,5.0,5677.32,7,0
63,52884.24,22292.19,497.0,11.9,3999.44,7,0
51,79771.16,9864.01,627.0,2.5,13852.05,14,0
47,25962.33,21294.6,679.0,5.0,7568.86,7,0
31,45206.1,10780.52,693.0,1.4,7751.48,12,0
58,42253.43,15750.06,637.0,0.2,8535.5,8,0
25,62960.83,22375.61,664.0,4.4,7805.86,4,0
28,72916.73,7561.84,559.0,0.2,7413.44,11,0
54,64429.71,20924.68,681.0,6.4,16736.5,6,0
32,64746.33,17679.22,651.0,5.5,3894.53,2,0
58,47777.82,12330.61,663.0,2.3,0.0,7,0
21,61415.2,9654.35,632.0,2.6,8268.03,9,0
51,38203.24,1000.0,667.0,12.5,2363.49,5,0
24,68482.78,14357.87,701.0,0.1,1419.49,4,0
25,44987.94,12343.99,670.0,4.1,7905.59,2,0
50,32569.81,20113.05,504.0,12.8,9648.07,7,0
44,55756.39,19303.98,672.0,12.3,6957.94,2,1
23,16737.68,23560.94,619.0,4.4,5259.62,2,0
31,84487.4,23853.83,593.0,2.4,6796.99,9,0
24,70941.98,40244.3,758.0,0.5,7694.38,2,0
46,61739.4,19109.28,575.0,1.0,7983.91,10,0
47,22526.31,8116.24,584.0,5.7,0.0,3,0
63,40996.2,21609.54,471.0,0.1,13243.35,3,1
47,55811.17,27847.23,765.0,10.7,0.0,2,0
62,49737.9,18799.18,721.0,4.4,3973.5,10,0
26,21228.7,1000.0,623.0,0.2,0.0,3,0
35,28671.42,19442.88,699.0,1.4,9003.62,9,0
50,49338.11,9961.03,472.0,4.5,3736.46,11,0
62,29334.21,4424.59,688.0,0.2,6897.05,11,0
57,82427.75,16493.49,581.0,7.6,3542.66,11,0
57,64890.77,2793.48,784.0,12.6,1675.36,3,0
62,38930.72,23185.18,679.0,16.2,0.0,5,0
57,78383.1,20847.03,660.0,6.6,4451.41,12,0
55,74354.13,14306.65,584.0,9.7,739.47,7,0
43,60779.17,10599.37,585.0,4.7,11117.53,1,0
26,54208.28,13527.21,697.0,3.1,20485.42,14,0
24,49030.52,6912.68,584.0,6.2,18979.56,1,0
38,44201.23,14383.65,580.0,1.3,7513.23,10,0
29,28264.16,1000.0,763.0,0.6,3253.42,13,0
49,85566.58,15709.68,673.0,7.2,0.0,2,0
33,44589.74,15913.76,562.0,15.9,5487.39,1,0
37,55564.01,21761.2,694.0,4.3,2527.04,1,0
52,36795.04,17398.49,628.0,3.3,3576.37,14,0
42,49810.99,22818.68,509.0,3.8,0.0,14,0
24,112015.55,19376.25,610.0,3.3,12216.49,10,0
25,40480.04,23292.19,566.0,2.9,11055.36,4,1
57,83971.92,35971.4,670.0,14.7,2507.17,10,0
61,54443.89,18360.14,598.0,3.3,13135.12,12,0
33,68598.77,16472.19,657.0,0.4,8357.7,12,0
54,79891.61,24496.39,703.0,7.3,11181.34,3,0
42,60445.35,11254.15,839.0,2.5,12644.65,1,0
43,47965.86,14046.5,808.0,6.2,10189.94,3,0
23,51278.18,18367.96,668.0,4.3,3076.35,1,0
62,51951.43,15579.32,646.0,6.2,14295.83,3,0
54,92287.41,15543.31,602.0,0.3,12636.45,4,0
52,25317.48,22198.23,519.0,0.2,12724.14,11,1
41,19585.46,1431.56,467.0,2.4,24.13,13,0
64,20918.94,31267.67,583.0,5.9,0.0,11,1
41,37121.37,18887.2,781.0,1.3,17077.08,14,0
64,69001.66,11797.91,778.0,2.8,4171.44,14,0
31,70228.39,28024.42,656.0,19.8,9514.61,8,0
59,42849.95,15828.27,687.0,1.2,15238.22,3,0
24,54430.17,16039.19,602.0,9.4,17797.81,3,0
21,32674.03,13282.37,648.0,8.7,11444.83,13,0
48,34528.95,26741.55,588.0,11.1,4867.36,9,1
44,66597.34,14925.19,588.0,12.3,6280.14,11,0
55,75953.68,10532.67,699.0,3.5,10224.19,9,0
33,45463.62,22990.18,602.0,5.7,9049.33,6,0
54,87700.3,24463.64,689.0,4.8,3704.05,10,0
31,74312.11,27852.87,638.0,1.8,0.0,4,0
56,86834.52,20068.79,763.0,1.6,3584.63,10,0
37,48981.24,24170.13,694.0,2.1,6722.04,5,0
55,85413.72,12925.97,670.0,1.2,7942.2,13,0
38,98590.85,23206.4,536.0,7.1,18240.19,9,0
60,46749.65,20940.18,611.0,16.7,14402.68,1,0
42,51916.62,19243.68,646.0,10.1,5230.2,7,0
44,36045.63,2543.0,654.0,1.2,11022.51,11,0
39,32115.7,11894.61,703.0,0.3,0.0,7,0
57,32348.97,14634.28,666.0,7.1,15356.58,10,0
59,38770.68,19252.77,567.0,2.5,5021.84,1,1
41,60494.76,34205.9,697.0,8.7,9123.09,14,0
28,39616.01,21873.95,613.0,7.6,8178.9,1,0
48,59883.25,8519.89,598.0,4.9,14157.39,14,0
25,60296.9,11158.05,562.0,1.5,5907.94,9,0
37,45597.51,26118.91,622.0,0.5,12937.32,7,0
57,53747.26,10806.24,605.0,1.5,10188.01,4,0
56,44441.75,23149.64,743.0,3.6,8735.47,9,0
39,48785.2,15937.78,629.0,19.4,7351.48,12,0
47,38822.74,13668.89,693.0,0.3,4943.73,5,0
54,56682.09,10927.48,506.0,1.1,7005.08,3,0
31,42989.08,1000.0,710.0,4.9,5706.38,2,0
32,31678.68,19318.01,701.0,1.8,10512.88,9,0
41,66868.58,6582.96,534.0,9.8,1193.24,4,0
31,67545.82,3653.06,580.0,0.8,8432.5,7,0
59,77233.97,16982.2,597.0,16.5,17097.31,1,0
48,34512.05,23236.34,634.0,12.2,5360.54,9,0
25,45381.45,1425.54,594.0,10.9,10629.91,12,0
37,59609.91,23027.16,630.0,1.0,0.0,9,0
40,44959.2,7774.35,702.0,2.0,0.0,10,0
61,66418.24,20191.45,605.0,8.2,7201.97,6,0
32,64958.66,19631.59,674.0,8.2,7548.25,6,0
26,64585.91,13346.85,664.0,6.1,8248.06,14,0
37,84193.34,15238.98,413.0,3.0,21144.77,6,0
39,67881.54,11830.4,585.0,1.9,4502.5,5,0
46,58077.82,17108.3,729.0,16.5,8506.48,11,0
64,51129.29,17037.65,578.0,0.7,3701.71,1,0
64,52522.72,7608.92,564.0,0.2,12421.35,4,0
52,33715.8,4137.34,733.0,0.0,1097.84,10,0
26,19685.8,23066.83,662.0,7.5,3805.97,1,1
56,64275.12,16632.09,767.0,0.3,2591.19,5,0
58,79472.66,21958.69,613.0,3.9,12942.21,13,0
31,48397.7,9636.77,746.0,2.3,8755.92,4,0
53,86741.88,8404.49,579.0,0.8,9700.97,8,0
44,51469.75,6905.3,445.0,6.7,6836.49,1,0
43,15924.56,13553.94,704.0,0.3,15255.59,8,1
35,73364.99,16859.57,696.0,1.9,7070.43,14,0
47,45414.24,10649.4,704.0,4.1,19791.9,8,0
31,75175.57,27518.6,633.0,2.6,15616.67,1,0
37,29449.45,9862.82,767.0,1.5,0.0,9,0
34,63240.88,16990.37,719.0,13.0,11831.21,13,0
47,38990.78,7935.66,716.0,13.4,15606.91,9,0
38,59028.1,9615.04,660.0,2.7,5553.59,6,0
48,70332.13,14309.3,542.0,2.5,10468.74,1,0
24,65688.02,8338.91,655.0,1.8,0.0,7,0
27,56387.36,15715.32,679.0,9.7,2023.91,7,0
55,27430.82,18522.01,813.0,4.2,6490.19,9,0
29,69606.88,23747.0,671.0,0.5,0.0,1,0
28,75628.61,6360.78,566.0,9.6,8331.16,14,0
37,34140.06,16342.74,687.0,3.8,11902.29,8,1
37,37079.42,14504.41,751.0,2.7,2504.52,14,0
53,76471.15,1000.0,787.0,2.1,0.0,12,0
52,50831.17,5969.7,641.0,0.5,0.0,13,0
28,37597.73,18799.58,634.0,15.7,15274.47,11,0
39,60451.09,4178.75,537.0,6.8,0.0,8,0
58,42229.51,14412.64,602.0,0.7,9774.77,7,0
23,58220.84,1000.0,685.0,3.6,15835.3,12,0
25,46735.87,14176.38,528.0,4.1,2132.17,6,0
33,48449.78,1000.0,814.0,0.9,2936.23,1,0
51,77207.95,10163.37,621.0,2.8,9054.06,11,0
36,15000.0,11498.09,660.0,5.2,9444.02,10,0
52,66095.02,15984.2,677.0,1.7,5009.5,11,0
42,73909.02,12979.59,740.0,2.0,6217.71,8,0
49,42560.12,5112.8,671.0,0.7,8545.12,12,0
42,73755.31,5262.28,565.0,2.7,5575.6,5,0
63,35819.52,2087.13,684.0,4.4,5777.51,4,0
23,41800.33,16651.88,740.0,0.6,19654.38,5,0
30,39496.66,16298.83,578.0,4.8,14080.58,5,0
62,74025.84,20355.27,714.0,2.5,14551.84,14,0
41,20101.05,10998.87,670.0,5.7,5953.69,13,0
36,87802.94,1125.25,658.0,1.9,0.0,10,0
32,48901.23,12472.01,599.0,4.2,22856.53,3,0
22,67298.24,15088.38,632.0,4.7,4299.3,4,0
61,65574.16,5682.01,685.0,5.9,9855.65,4,0
44,58024.64,6441.28,616.0,7.1,12702.28,8,0
55,42986.28,18607.38,572.0,0.7,4517.21,5,1
50,79847.45,15804.97,568.0,16.8,13408.85,6,0
50,44702.97,24062.96,672.0,9.3,8054.07,10,0
55,40375.03,28776.81,689.0,4.1,6418.84,2,0
39,72554.21,2977.53,645.0,11.1,4514.64,9,0
28,57914.99,11649.06,795.0,2.4,2020.44,8,0
46,82156.43,15989.08,514.0,0.2,0.0,8,0
60,53746.66,17908.59,680.0,6.5,24882.64,10,0
27,41982.49,23127.05,503.0,14.4,16744.04,5,1
50,60494.87,20829.0,642.0,0.9,8617.64,5,0
27,46047.66,24107.44,670.0,5.2,17360.1,3,1
23,42561.55,15490.88,636.0,8.4,16575.23,13,0
21,71637.76,9971.97,494.0,11.8,11579.24,11,0
56,91631.1,30599.65,642.0,1.6,5930.01,2,0
45,50070.76,16226.6,650.0,0.7,14444.86,9,0
57,35505.18,13065.22,722.0,1.4,13451.67,6,0
21,51930.87,6422.25,536.0,4.3,12747.0,8,0
35,65296.02,16275.75,765.0,12.5,5976.69,4,0
57,60149.59,23035.92,449.0,4.4,10273.65,5,0
33,78884.63,10996.28,546.0,12.6,9640.45,10,0
60,68301.8,13932.96,664.0,7.3,5715.69,5,0
28,32931.81,16993.25,675.0,4.6,10219.84,11,0
25,45133.63,18777.4,771.0,0.1,15516.69,10,0
29,27383.32,12921.32,665.0,2.0,17153.37,4,0
21,77893.59,11851.13,642.0,0.3,10996.66,11,0
56,15162.25,10913.9,686.0,1.9,7003.8,2,0
55,29333.35,6147.23,463.0,0.3,13128.28,14,1
22,44763.95,8838.58,569.0,0.9,2767.51,6,0
60,66278.35,8623.47,556.0,2.6,5737.4,4,0
43,44566.93,2662.58,726.0,3.6,15651.0,14,0
29,47695.41,22943.56,754.0,1.2,19230.6,11,0
54,48089.44,17876.54,799.0,6.6,14839.45,4,0
34,58455.65,16137.82,696.0,4.5,7510.44,10,0
24,30589.77,25436.38,721.0,5.9,0.0,3,0
50,36056.46,20742.78,658.0,6.6,12703.85,8,0
51,88618.47,8683.07,610.0,6.5,11142.06,6,0
58,63047.98,24387.13,564.0,13.8,11314.77,9,0
31,70215.64,22778.09,556.0,1.4,0.0,5,0
55,56160.57,6056.63,540.0,1.6,6016.36,6,0
28,52194.4,22222.25,708.0,0.5,19191.8,9,0
23,64142.62,11262.0,617.0,4.5,1856.75,4,0
34,69552.27,22977.19,592.0,2.5,11470.25,10,0
33,71921.51,12296.43,488.0,3.4,4062.71,7,0
52,52468.81,10733.34,577.0,0.9,11044.88,13,0
54,74107.53,11557.81,627.0,5.2,6806.22,10,0
39,15000.0,7222.65,527.0,4.8,15238.98,12,1
58,72845.74,3157.15,850.0,1.5,8247.55,10,0
36,46461.88,1000.0,543.0,3.1,13968.21,11,0
22,66067.65,6562.62,742.0,11.2,20667.55,11,0
60,42013.45,36044.99,640.0,7.4,13916.54,6,1
37,28466.11,18826.09,605.0,1.3,11459.43,6,1
54,61794.08,29913.78,630.0,10.6,14943.85,6,0
62,24969.39,12454.4,651.0,0.3,11375.85,14,0
36,47006.45,11253.43,668.0,2.7,4352.04,4,0
58,38751.41,28732.33,571.0,0.4,2924.7,10,0
22,51499.35,18006.1,695.0,12.9,12140.86,6,0
22,70944.18,7357.8,628.0,0.2,4248.18,12,0
46,45203.09,20063.34,543.0,0.8,3666.0,7,0
33,61291.55,25007.08,616.0,12.3,6856.36,13,0
51,69786.92,3577.02,764.0,4.4,0.0,14,0
54,42854.9,18717.27,668.0,7.9,4076.69,2,0
59,43144.93,4106.2,650.0,0.1,3586.5,11,0
23,82386.58,24574.04,618.0,2.7,22771.78,9,0
28,53412.23,16845.59,624.0,20.8,12506.67,7,0
43,65182.78,20037.29,668.0,4.3,5471.86,3,0
34,65031.22,13260.45,629.0,9.5,3398.76,10,0
47,31040.25,1000.0,686.0,16.6,0.0,10,0
49,39782.48,11468.54,676.0,5.8,0.0,7,0
59,62506.95,22438.72,555.0,2.0,0.0,10,0
59,15000.0,30949.03,692.0,1.8,2139.87,10,1
21,50774.05,17258.32,574.0,0.4,7937.89,14,0
37,37694.32,9509.18,570.0,2.8,6872.95,5,0
61,77210.12,19285.62,648.0,12.3,2642.23,9,0
50,61922.31,21719.16,671.0,3.3,7694.58,6,0
33,78824.93,16062.03,699.0,12.1,0.0,11,0
41,54217.51,15569.71,477.0,8.5,10665.07,13,0
39,52722.22,16708.87,713.0,20.7,12583.82,7,0
39,48901.41,15348.4,683.0,14.8,10957.31,4,0
45,44938.61,17382.25,592.0,6.1,14563.49,2,0
42,108693.13,29620.51,631.0,10.2,0.0,11,0
51,71143.39,1000.0,666.0,6.9,8238.7,4,0
37,33676.23,13092.35,371.0,6.1,2283.3,9,0
43,107786.18,7541.17,550.0,6.3,1089.06,3,0
52,46900.4,24446.42,743.0,6.4,0.0,7,0
30,61423.04,13872.94,602.0,2.4,22870.66,13,0
30,73791.95,19477.64,643.0,2.8,13467.89,14,0
56,24240.92,26418.45,641.0,1.7,17735.11,4,1
28,38453.46,6351.92,707.0,0.8,10116.57,3,0
40,87963.3,10779.86,617.0,3.1,3032.73,14,0
52,50503.43,25592.66,624.0,11.5,12031.2,14,0
34,74973.4,6031.5,665.0,5.3,22056.2,14,0
48,45930.63,11049.76,718.0,0.3,11148.02,5,0
44,53098.81,2197.16,743.0,8.3,7324.66,2,0
35,90705.14,25906.91,624.0,13.7,9629.56,11,0
42,63750.24,10350.03,611.0,8.8,14692.5,14,0
50,48103.04,17809.28,638.0,6.5,7903.68,10,0
24,41332.73,20407.84,757.0,0.8,7299.53,14,0
33,43162.49,8574.11,712.0,2.1,3934.3,4,0
43,79831.2,1000.0,612.0,4.2,10128.32,7,0
28,70309.97,13244.29,521.0,0.4,385.36,12,0
38,32026.47,13113.38,739.0,0.6,5691.7,12,0
32,56743.57,14515.97,748.0,13.6,7229.12,2,0
51,53663.67,14560.14,561.0,6.1,1640.07,10,0
34,61321.86,11009.82,614.0,1.6,7864.69,6,0
54,42928.58,10699.7,720.0,2.0,13720.77,5,0
